Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,Gene_set
GABAergic synapse,24/89,0.20213890079252,0.2741454620190401,0,0,1.2558253417669862,2.007813795278535,GABARAPL2;GABARAPL1;KCNJ6;SRC;GAD1;GABRA3;ABAT;PRKCA;SLC6A1;GNG12;GNG11;GPHN;GABARAP;GNAI1;GNAI2;GNG10;ADCY9;GNG2;GNB2;GNB1;CACNA1S;GNB5;PRKACA;PRKACB,KEGG_2021_Human
Insulin secretion,23/86,0.2210189349540908,0.2984700147243278,0,0,1.2415925633605192,1.8741925446210557,ATF2;SNAP25;CAMK2D;ATF6B;CAMK2A;SLC2A1;ATP1A3;ATP1B3;PRKCA;INS;PLCB3;ADCY9;CREB1;FXYD2;GNAQ;GNAS;CACNA1S;PRKACA;PLCB1;KCNN4;PRKACB;STX1A;VAMP2,KEGG_2021_Human
Propanoate metabolism,10/34,0.2291282507381793,0.307501611452535,0,0,1.4165564859703246,2.0872582808570552,BCKDHA;HADHA;LDHA;ALDH6A1;DBT;BCKDHB;ABAT;ACSS1;ACADS;DLD,KEGG_2021_Human
Protein digestion and absorption,27/103,0.2310598640112075,0.307501611452535,0,0,1.2082562078720358,1.770190132800694,COL18A1;COL13A1;ELN;COL11A1;COL12A1;ATP1A3;PRCP;SLC3A2;DPP4;PRSS3;KCNN4;COL25A1;COL22A1;COL23A1;ATP1B3;COL1A1;COL4A2;COL5A1;COL4A1;KCNQ1;COL5A3;FXYD2;COL6A2;COL7A1;COL6A1;COL4A6;COL4A5,KEGG_2021_Human
Cysteine and methionine metabolism,14/50,0.2314185929513767,0.307501611452535,0,0,1.3222565309023182,1.9351582894221824,MPST;AHCYL1;AHCY;MDH2;BHMT2;GOT2;MRI1;MAT2B;SDSL;LDHA;GCLC;CDO1;GCLM;BCAT2,KEGG_2021_Human
Type II diabetes mellitus,13/46,0.2315993149547573,0.307501611452535,0,0,1.3393939393939394,1.9591937851410863,INSR;IRS2;PIK3R1;SLC2A4;PRKCZ;HK2;MTOR;INS;IKBKB;MAPK10;SOCS3;PKM;MAPK1,KEGG_2021_Human
Thiamine metabolism,5/15,0.2415202986501582,0.3193322777131799,0,0,1.699537750385208,2.414706221903292,THTPA;NFS1;AK1;ALPL;AK4,KEGG_2021_Human
Renin-angiotensin system,7/23,0.2550623932358869,0.3358321510939178,0,0,1.4871724289804007,2.0318449950891897,CTSA;ACE;ANPEP;AGTR1;PRCP;THOP1;AGT,KEGG_2021_Human
Ovarian steroidogenesis,14/51,0.2565215497683387,0.3363519075800623,0,0,1.2864364143587788,1.750251548054507,SCARB1;INSR;PLA2G4C;AKR1C3;PLA2G4A;IGF1;PTGS2;IGF1R;INS;ADCY9;HSD17B1;GNAS;PRKACA;PRKACB,KEGG_2021_Human
Mineral absorption,16/60,0.2772994099439996,0.3620934443896854,0,0,1.2362994463612291,1.5857487005284725,SLC31A1;ATP1A3;CYBRD1;MT1X;ATP1B3;SLC30A1;CLCN2;MT2A;TF;FTH1;FXYD2;MT1F;TRPM7;SLC39A4;HMOX2;FTL,KEGG_2021_Human
One carbon pool by folate,6/20,0.2934897554862596,0.3816574598092924,0,0,1.4566899414983958,1.785774473413977,DHFR;ALDH1L1;MTHFD1L;TYMS;ALDH1L2;GART,KEGG_2021_Human
Basal transcription factors,12/45,0.316936611948526,0.4104588908841567,0,0,1.2360910694244027,1.4203347540753426,CDK7;TBP;GTF2B;TAF10;ERCC2;TAF7;TBPL1;GTF2H1;TAF6;GTF2F1;TAF4;GTF2I,KEGG_2021_Human
Ribosome biogenesis in eukaryotes,27/108,0.3216571933831705,0.4148721351391097,0,0,1.1333038413330383,1.2854713211569222,POP5;POP7;NXT1;HEATR1;SNU13;NOL6;FBL;NXF1;XPO1;NXF3;NOB1;MDN1;NOP58;REXO1;CSNK2A2;IMP4;REXO2;UTP18;GTPBP4;RPP25L;TBL3;GNL3L;EIF6;DKC1;CSNK2B;NHP2;RAN,KEGG_2021_Human
Pantothenate and CoA biosynthesis,6/21,0.3382284137625118,0.4344722713372103,0,0,1.3594892118009687,1.4737322989793902,ALDH3A2;PANK1;PPCS;DPYD;ENPP1;BCAT2,KEGG_2021_Human
Primary bile acid biosynthesis,5/17,0.34020162884721,0.4352377113996696,0,0,1.4160980262675178,1.5268606981171422,CYP27A1;CYP39A1;ACOT8;SCP2;CYP7B1,KEGG_2021_Human
Folate biosynthesis,7/26,0.3767480631091469,0.4781220399296804,0,0,1.2521123332444744,1.2222852426467574,DHFR;QDPR;CBR1;AKR1C3;AKR1B1;ALPL;GPHN,KEGG_2021_Human
Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,7/26,0.3767480631091469,0.4781220399296804,0,0,1.2521123332444744,1.2222852426467574,DPM2;GPAA1;PIGA;PIGP;PIGM;PIGW;PIGH,KEGG_2021_Human
Fatty acid degradation,11/43,0.384641320441314,0.4861866290378209,0,0,1.1683105576372053,1.116255328966843,ALDH3A2;HADHA;ADH1B;ACSL1;ECI1;ACSL5;ACSL4;ACSBG1;ACADS;ADH5;ALDH9A1,KEGG_2021_Human
Purine metabolism,31/129,0.3961878229987699,0.4987862632175748,0,0,1.075244089223026,0.995532889773224,CANT1;GMPR2;AK1;PDE3B;GMPR;AK4;NT5C2;FHIT;PAPSS1;NME1-NME2;GUK1;PDE6D;ENPP1;PGM2;NUDT16;PDE6A;PGM1;RRM2;ENTPD5;PDE4D;PDE4C;NME3;APRT;NT5C3A;ADCY9;PKM;PDE10A;PDE3A;PDE7A;GART;ITPA,KEGG_2021_Human
Sulfur metabolism,3/10,0.405770028627437,0.5088227343105955,0,0,1.4563884959924565,1.3136168556335397,MPST;SQOR;PAPSS1,KEGG_2021_Human
Intestinal immune network for IgA production,12/48,0.4084964227818307,0.5102168758856067,0,0,1.132863021751911,1.0142206810571528,PIGR;HLA-DMA;TGFB1;TNFRSF13B;ITGA4;IL15;HLA-DPB1;CXCR4;HLA-DRA;MADCAM1;CCR10;HLA-DRB1,KEGG_2021_Human
Phosphonate and phosphinate metabolism,2/6,0.4117358269705821,0.5102294953831528,0,0,1.699076110866696,1.5077148297541945,PCYT2;CEPT1,KEGG_2021_Human
Vitamin B6 metabolism,2/6,0.4117358269705821,0.5102294953831528,0,0,1.699076110866696,1.5077148297541945,PHOSPHO2;AOX1,KEGG_2021_Human
Starch and sucrose metabolism,9/36,0.436264191562333,0.5385136114597548,0,0,1.1327752074612616,0.9396452757470428,PYGB;MGAM;G6PC3;ENPP1;PGM2;PYGM;HK2;PGM1;GANC,KEGG_2021_Human
Herpes simplex virus 1 infection,115/498,0.4423504071734574,0.5439016679642512,0,0,1.0206709823487383,0.832513281988433,PPP1CB;PPP1CC;TBK1;ZNF606;ZNF726;ZSCAN32;AKT1;MAP3K7;B2M;IFNAR2;PDIA3;ZNF284;ZNF283;TAP1;TSC2;TSC1;ZNF12;TICAM1;HLA-G;HCFC1;HLA-E;ZNF93;SRSF2;ZNF317;ZNF436;TP53;SRSF8;IFNAR1;SRSF9;ZNF275;PIK3R1;ZNF25;C3;SOCS3;IRAK1;ZNF546;FADD;EIF2B2;EIF2AK1;EIF2AK4;PILRA;EIF2S1;NFKB1;SRPK1;NFKBIA;MAVS;ZNF37A;RHEB;HLA-DRA;ZNF778;CYCS;ZNF777;TAB2;CALR;TAB1;RBAK;HLA-DRB1;MYD88;BCL2L1;ZNF490;ITGB3;TRADD;IFIH1;IKBKB;CASP8;ZNF805;ZNF768;IKBKG;JAK2;EIF2B1;ZNF764;JAK1;ZNF484;APAF1;CHUK;SYK;IFNGR2;TRAF2;IRAK4;TNFRSF1A;IRF3;TRAF3;OAS2;TRAF6;ITGA5;ZNF114;ZNF597;IRF9;TLR2;SRC;SRSF1;ZNF8;RELA;NXF1;HLA-DMA;NXF3;CCL5;ZNF746;BID;ZNF224;CD74;ZNF461;BAD;STAT2;CARD9;PTPN11;MTOR;PPP1CA;STING1;ZNF74;HLA-DPB1;BAX;ZNF699;ZNF850;ZNF354C,KEGG_2021_Human
Phototransduction,7/28,0.4596680173640881,0.5630042383219063,0,0,1.1327167290611466,0.88040492882376,GNB1;RHO;SAG;GNAT1;PDE6A;CALM1;RGS9,KEGG_2021_Human
Taurine and hypotaurine metabolism,3/11,0.472965788811731,0.5770547848050464,0,0,1.2742574257425745,0.9540775927563202,GGT5;GAD1;CDO1,KEGG_2021_Human
Bile secretion,21/90,0.4874673199795096,0.5924602812058655,0,0,1.034190989329722,0.7430993475897251,ABCC3;SCARB1;ABCB1;UGT1A1;ABCB4;EPHX1;SLC2A1;ATP1A3;ATP1B3;NR0B2;SLC9A1;ADCY9;RXRA;FXYD2;GNAS;UGT1A3;PRKACA;PRKACB;UGT1A8;CFTR;ABCG2,KEGG_2021_Human
Tryptophan metabolism,10/42,0.4939423663427546,0.5980298381774347,0,0,1.0618664609960335,0.7489731050248302,ALDH3A2;HADHA;MAOA;HAAO;CAT;DLST;AOX1;DLD;ALDH9A1;IDO1,KEGG_2021_Human
Carbohydrate digestion and absorption,11/47,0.5133345344350221,0.6167821782565285,0,0,1.0382288835010898,0.6923196044896712,MGAM;PLCB3;G6PC3;FXYD2;ATP1A3;AKT1;ATP1B3;PIK3R1;SLC2A5;PLCB1;HK2,KEGG_2021_Human
Other types of O-glycan biosynthesis,11/47,0.5133345344350221,0.6167821782565285,0,0,1.0382288835010898,0.6923196044896712,POMT2;LFNG;GALNT14;C1GALT1C1;GALNT5;B4GALT1;GALNT18;GALNT1;RFNG;OGT;GALNT9,KEGG_2021_Human
Fat digestion and absorption,10/43,0.5270638800900077,0.6261360380016633,0,0,1.029621913271098,0.6594043894745997,ABCA1;SCARB1;DGAT1;GOT2;APOA1;CD36;CEL;PLPP3;AGPAT2;SLC27A4,KEGG_2021_Human
Porphyrin and chlorophyll metabolism,10/43,0.5270638800900077,0.6261360380016633,0,0,1.029621913271098,0.6594043894745997,UGT1A1;EPRS1;COX15;MMAB;HMBS;BLVRB;UGT1A3;UGT1A8;FXN;HMOX2,KEGG_2021_Human
Type I diabetes mellitus,10/43,0.5270638800900077,0.6261360380016633,0,0,1.029621913271098,0.6594043894745997,HLA-DMA;GAD1;HLA-DPB1;GZMB;HLA-DRA;HLA-G;HLA-DRB1;HSPD1;INS;HLA-E,KEGG_2021_Human
Pancreatic secretion,23/102,0.5570429909843452,0.6592718544983261,0,0,0.9891013357577452,0.5787359103441566,TRPC1;ATP1A3;ATP1B3;PRKCA;CEL;RHOA;RAB11A;SLC9A1;RAP1B;BST1;PLCB3;ADCY9;RAP1A;KCNQ1;FXYD2;GNAQ;CLCA2;GNAS;RAC1;PRSS3;PLCB1;CFTR;RAB8A,KEGG_2021_Human
Maturity onset diabetes of the young,6/26,0.559677289864695,0.6599179984971777,0,0,1.0192866578599735,0.5915888078860989,NR5A2;HNF4A;HNF4G;HES1;PAX6;INS,KEGG_2021_Human
Phenylalanine metabolism,4/17,0.5627054829782386,0.6610220543536186,0,0,1.0454360780065006,0.6011246038000481,AOC3;MAOA;GOT2;MIF,KEGG_2021_Human
Riboflavin metabolism,2/8,0.5741619913775193,0.6690117126825114,0,0,1.1325707581756856,0.6283997585111346,BLVRB;ENPP1,KEGG_2021_Human
Ether lipid metabolism,11/49,0.5749201863505868,0.6690117126825114,0,0,0.9834576522858832,0.5443674667939418,TMEM86B;PLA2G4C;LPCAT2;LPCAT1;ENPP2;PLA2G4A;CEPT1;PLPP3;PLD1;PAFAH1B3;PAFAH1B1,KEGG_2021_Human
Nicotine addiction,9/40,0.5758581830684908,0.6690117126825114,0,0,0.9863548173890796,0.5443631660696487,GRIA1;GRIA2;GRIN2A;GRIN3B;GRIN3A;GABRA3;GRIN2B;GRIA4;GRIN2D,KEGG_2021_Human
Arginine biosynthesis,5/22,0.5830961881325593,0.6724758958025135,0,0,0.9992749025650322,0.5390119982029008,NOS3;GOT2;ASL;NAGS;ASS1,KEGG_2021_Human
Histidine metabolism,5/22,0.5830961881325593,0.6724758958025135,0,0,0.9992749025650322,0.5390119982029008,ALDH3A2;MAOA;AMDHD1;ASPA;ALDH9A1,KEGG_2021_Human
Drug metabolism,24/108,0.5886021128480429,0.6763573369453875,0,0,0.9705696602248326,0.5144066306499524,GSTK1;GSTM2;GSTM1;RRM2;TPMT;UGT1A1;MAOA;ADH1B;GSTP1;NME3;FMO3;ADH5;UCKL1;NME1-NME2;UCK1;DPYD;CMPK1;AOX1;UGT1A3;TK1;UMPS;UGT1A8;CES2;ITPA,KEGG_2021_Human
Mucin type O-glycan biosynthesis,8/36,0.5941384221280716,0.6802454398277921,0,0,0.9706733794839522,0.5053742545785023,GALNT14;C1GALT1C1;GALNT5;GALNT18;GALNT1;GCNT1;GALNT9;ST3GAL2,KEGG_2021_Human
Staphylococcus aureus infection,21/95,0.5985754390555365,0.682080110143752,0,0,0.9639997850733436,0.4947273070081538,C1QA;ITGAM;SELPLG;C1S;CFH;C1R;PLG;ITGAL;ICAM1;KRT9;C3;HLA-DMA;KRT18;KRT17;KRT16;KRT15;HLA-DPB1;HLA-DRA;FCGR2B;CFB;HLA-DRB1,KEGG_2021_Human
Collecting duct acid secretion,6/27,0.6000578184176046,0.682080110143752,0,0,0.97068629301126,0.4957578963727729,ATP6V1B2;ATP6V0E2;ATP6V1E1;ATP6V0D1;ATP6V1D;ATP6V0C,KEGG_2021_Human
Arginine and proline metabolism,11/50,0.6044463339099638,0.6846058835682745,0,0,0.9581786224942496,0.4823877362529658,GAMT;ALDH3A2;ALDH4A1;OAT;P4HA1;MAOA;NOS3;SMOX;GOT2;SAT1;ALDH9A1,KEGG_2021_Human
Other glycan degradation,4/18,0.6118220184280314,0.6904848493687783,0,0,0.9706991951710262,0.47691796685542,GLB1;HEXB;NEU1;ENGASE,KEGG_2021_Human
Mannose type O-glycan biosynthesis,5/23,0.6259105342958843,0.7038709211298911,0,0,0.9436984860713674,0.4421678821223427,POMT2;B4GALT1;FKRP;MGAT5B;POMGNT2,KEGG_2021_Human
Glycerolipid metabolism,13/61,0.6538635056847156,0.7326981127530856,0,0,0.9199375229694964,0.3908415799321811,AGPAT5;DGAT1;GLYCTK;MBOAT1;AKR1B1;CEL;AGPAT2;ALDH3A2;DGKQ;LIPG;PLPP3;LPIN1;ALDH9A1,KEGG_2021_Human
Glycerophospholipid metabolism,21/98,0.6601994833071884,0.7371838753536096,0,0,0.9262606181095246,0.3845956743619541,AGPAT5;LYPLA2;LPGAT1;PCYT2;CHKA;PLA2G4C;LPCAT1;MBOAT1;PLA2G4A;PLD1;GPCPD1;AGPAT2;DGKQ;GPD2;LPCAT3;LPCAT2;PEMT;CEPT1;PNPLA6;PLPP3;LPIN1,KEGG_2021_Human
Glutathione metabolism,12/57,0.669668144224878,0.7451237097713431,0,0,0.905761316872428,0.3631858292760568,GGT5;GSTK1;GSTM2;GCLC;GPX1;GSTM1;RRM2;GPX4;ANPEP;GSTP1;GPX8;GCLM,KEGG_2021_Human
Various types of N-glycan biosynthesis,8/39,0.6902090938433015,0.7652844689630992,0,0,0.876566718772204,0.3249964838857049,B4GALT1;RPN2;HEXB;RPN1;MAN1C1;ALG13;MAN1A1;B4GALNT4,KEGG_2021_Human
Ascorbate and aldarate metabolism,6/30,0.7079744889361231,0.7822375472161359,0,0,0.849185380889476,0.2932638092926803,ALDH3A2;UGDH;UGT1A1;UGT1A3;UGT1A8;ALDH9A1,KEGG_2021_Human
"Neomycin, kanamycin and gentamicin biosynthesis",1/5,0.7247604921714182,0.7979941307531992,0,0,0.8493512205850011,0.2734180779837786,HK2,KEGG_2021_Human
Salivary secretion,19/93,0.7400399567017747,0.8089020756970691,0,0,0.8718051237371176,0.2624578903522063,ATP1A3;ATP1B3;PRKCA;ADRB2;SLC9A1;CST2;BST1;PLCB3;ADCY9;DMBT1;FXYD2;GNAQ;GNAS;PRKACA;PLCB1;KCNN4;CALM1;PRKACB;VAMP2,KEGG_2021_Human
Tyrosine metabolism,7/36,0.7420658480035913,0.8089020756970691,0,0,0.8198179043048395,0.2445658602705767,AOC3;ADH1B;MAOA;GOT2;AOX1;MIF;ADH5,KEGG_2021_Human
Neuroactive ligand-receptor interaction,73/341,0.742346841620728,0.8089020756970691,0,0,0.9242324689402152,0.2753646235232442,ADM;PRL;TRH;GRPR;NR3C1;MC4R;EDNRA;GRM5;EDNRB;UCN2;GNRHR;LEPR;BDKRB2;TSPO;BDKRB1;PRSS3;EDN1;F2R;TACR1;OPRM1;F2;SSTR2;PRLR;ADRA2A;SSTR5;GAL;AGTR1;APLNR;CRH;GRIA1;PTGFR;NPB;GRIA2;CALCRL;GRP;CHRNA5;PTGER1;PLG;ADRB2;CRHR1;KNG1;CRHR2;C3;GRIN2A;NPW;PENK;P2RY1;KISS1R;CHRNA10;S1PR3;S1PR2;GPR156;DRD2;S1PR5;GRIA4;NMB;GABRA3;NMBR;TRPV1;GRIN2B;AGT;TSHR;GRIN2D;KISS1;POMC;GRIN3B;GRIN3A;MC1R;GLRB;SST;LEP;GNRH1;F2RL2,KEGG_2021_Human
Proteasome,9/46,0.7494003119036693,0.8137817819984862,0,0,0.826083849877637,0.2383103016997853,PSMD9;PSMB2;PSMD4;PSMC4;PSMD2;PSMD3;ADRM1;PSME2;PSMA7,KEGG_2021_Human
"Alanine, aspartate and glutamate metabolism",7/37,0.7687311395975015,0.8319145209342825,0,0,0.7924392571386626,0.2084226140377093,ALDH4A1;GAD1;GOT2;ABAT;ASL;ASPA;ASS1,KEGG_2021_Human
"Phenylalanine, tyrosine and tryptophan biosynthesis",1/6,0.7873653287971083,0.8491721634808403,0,0,0.6794369914229162,0.162428200608953,GOT2,KEGG_2021_Human
Allograft rejection,7/38,0.7933178919103773,0.8526818157948274,0,0,0.7668269743057874,0.1775444195142114,HLA-DMA;HLA-DPB1;GZMB;HLA-DRA;HLA-G;HLA-DRB1;HLA-E,KEGG_2021_Human
Proximal tubule bicarbonate reclamation,4/23,0.8019475082800749,0.8590352970050972,0,0,0.715020385470719,0.1578136681807359,FXYD2;ATP1A3;ATP1B3;SLC25A10,KEGG_2021_Human
Pentose and glucuronate interconversions,6/34,0.8180624187320059,0.8733369064841685,0,0,0.727684468767692,0.1461311491046907,UGDH;UGT1A1;DCXR;AKR1B1;UGT1A3;UGT1A8,KEGG_2021_Human
Vitamin digestion and absorption,4/24,0.8291465316612681,0.8821895757742785,0,0,0.6792253521126761,0.1272585632133918,SCARB1;LMBRD1;APOA1;SLC19A1,KEGG_2021_Human
Glycosphingolipid biosynthesis,8/45,0.8345529245843684,0.8849621616398,0,0,0.7341350160733421,0.1327750108972235,B4GALT1;GLB1;HEXB;SLC33A1;ST8SIA5;A4GALT;ST3GAL2;ST6GALNAC5,KEGG_2021_Human
Arachidonic acid metabolism,11/61,0.8495397284006383,0.8949622867623168,0,0,0.7468459334361913,0.1217811252206751,GGT5;CBR1;GPX1;PRXL2B;PLA2G4C;GPX8;AKR1C3;PLA2G4A;LTC4S;PTGS2;PTGES,KEGG_2021_Human
Aminoacyl-tRNA biosynthesis,12/66,0.8496477405971363,0.8949622867623168,0,0,0.7543601802861062,0.1229104978314403,RARS2;AARS1;AARS2;QARS1;EPRS1;KARS1;PARS2;DARS2;IARS1;FARSA;YARS2;WARS2,KEGG_2021_Human
Asthma,5/31,0.8653237220879401,0.9084461667102628,0,0,0.6529910767198903,0.0944562019921033,HLA-DMA;IL13;HLA-DPB1;HLA-DRA;HLA-DRB1,KEGG_2021_Human
Graft-versus-host disease,7/42,0.8721137222412411,0.9125428351928218,0,0,0.6790134331645012,0.0929131074352464,HLA-DMA;HLA-DPB1;GZMB;HLA-DRA;HLA-G;HLA-DRB1;HLA-E,KEGG_2021_Human
Fatty acid elongation,4/27,0.8926497934689258,0.9309482994593418,0,0,0.5905159216166564,0.0670595452646942,HADHA;ACOT7;MECR;TECR,KEGG_2021_Human
Butanoate metabolism,4/28,0.90864817922252,0.941539137615256,0,0,0.5658744131455399,0.0542092416449865,HADHA;GAD1;ABAT;ACADS,KEGG_2021_Human
Metabolism of xenobiotics by cytochrome P450,13/76,0.9087640410526996,0.941539137615256,0,0,0.7002222572233597,0.0669901228151393,CBR1;GSTK1;GSTM2;GSTM1;UGT1A1;ADH1B;GSTP1;EPHX1;HSD11B1L;ADH5;AKR7A2;UGT1A3;UGT1A8,KEGG_2021_Human
Steroid hormone biosynthesis,10/61,0.913851905654122,0.943716347015368,0,0,0.6654481977894727,0.0599480650867678,STS;UGT1A1;HSD17B1;SRD5A3;AKR1C3;HSD11B1L;UGT1A3;HSD17B6;CYP7B1;UGT1A8,KEGG_2021_Human
Selenocompound metabolism,2/17,0.9253278684345332,0.9524547440563924,0,0,0.4527643349464731,0.0351377505222788,TXNRD2;PAPSS1,KEGG_2021_Human
Autoimmune thyroid disease,8/53,0.9383668023645876,0.9627399660623692,0,0,0.6033088595203132,0.0383791064485829,HLA-DMA;HLA-DPB1;GZMB;HLA-DRA;HLA-G;TSHR;HLA-DRB1;HLA-E,KEGG_2021_Human
Biosynthesis of unsaturated fatty acids,3/27,0.962954790113562,0.982328447414512,0,0,0.4243124312431243,0.0160172915577194,ACOT7;SCP2;TECR,KEGG_2021_Human
Retinol metabolism,10/68,0.9636766414509452,0.982328447414512,0,0,0.5848695308581936,0.0216398654809888,DGAT1;UGT1A1;ADH1B;ALDH1A1;AOX1;UGT1A3;HSD17B6;UGT1A8;ADH5;DHRS4,KEGG_2021_Human
alpha-Linolenic acid metabolism,2/25,0.986825483429078,0.999993645725014,0,0,0.2951280628933224,0.0039140091324707,PLA2G4C;PLA2G4A,KEGG_2021_Human
Nitrogen metabolism,1/17,0.987571254191282,0.999993645725014,0,0,0.2121728612271827,0.002653567188566,CA9,KEGG_2021_Human
Linoleic acid metabolism,2/29,0.9946501026237392,0.999993645725014,0,0,0.2513402095452249,0.0013482540624049,PLA2G4C;PLA2G4A,KEGG_2021_Human
Systemic lupus erythematosus,17/135,0.9990639059229371,0.999993645725014,0,0,0.4875602721739878,0.0004566160341346866,H2AZ1;C1QA;C1S;C1R;H4-16;ACTN4;GRIN2B;C3;GRIN2A;HLA-DMA;SNRPD1;HLA-DPB1;HLA-DRA;SNRPD3;HLA-DRB1;H3-3A;SNRPB,KEGG_2021_Human
Taste transduction,8/86,0.9996729111012596,0.999993645725014,0,0,0.3473172935728001,0.00011362221436386072,PLCB3;SCN9A;SCNN1A;P2RY1;GABRA3;PRKACA;PLCB1;PRKACB,KEGG_2021_Human
Olfactory transduction,9/440,0.999993645725014,0.999993645725014,0,0,0.0691041139206536,4.3910793762102963e-07,CAMK2D;GNB1;CAMK2A;ARRB1;ARRB2;PRKACA;CALM1;PRKACB;OR7D2,KEGG_2021_Human
