Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,Gene_set
"nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway (GO:0035872)",3/25,0.0135318611591887,0.0536426583335442,0,0,6.656313761051916,28.640176389206157,TRAF6;TAB2;RPS27A,GO_Biological_Process_2018
regulation of protein ubiquitination involved in ubiquitin-dependent protein catabolic process (GO:2000058),3/25,0.0135318611591887,0.0536426583335442,0,0,6.656313761051916,28.640176389206157,PML;PTK2;TAF1,GO_Biological_Process_2018
cellular response to epidermal growth factor stimulus (GO:0071364),3/25,0.0135318611591887,0.0536426583335442,0,0,6.656313761051916,28.640176389206157,MBD4;STAT5B;SNAI2,GO_Biological_Process_2018
respiratory tube development (GO:0030323),3/25,0.0135318611591887,0.0536426583335442,0,0,6.656313761051916,28.640176389206157,CEBPA;TCF21;GLI2,GO_Biological_Process_2018
regulation of nervous system development (GO:0051960),3/25,0.0135318611591887,0.0536426583335442,0,0,6.656313761051916,28.640176389206157,CTNNB1;ASCL1;ASCL2,GO_Biological_Process_2018
signal transduction in response to DNA damage (GO:0042770),3/25,0.0135318611591887,0.0536426583335442,0,0,6.656313761051916,28.640176389206157,ATRX;TP53;E2F7,GO_Biological_Process_2018
positive regulation of endothelial cell migration (GO:0010595),5/70,0.0135833380536599,0.0537629787660413,0,0,3.765374975901292,16.187013335581508,CD40;SP1;ETS1;HIF1A;FOXP1,GO_Biological_Process_2018
negative regulation of protein modification by small protein conjugation or removal (GO:1903321),4/46,0.0137262340551288,0.0542442013514022,0,0,4.655714285714286,19.965781087393164,CTNNB1;ARRB2;OGT;SOX4,GO_Biological_Process_2018
negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle (GO:0051436),5/71,0.0143772767748093,0.0566411290896128,0,0,3.708133971291866,15.730298556898871,PSMB4;PSMD4;CDK2;RPS27A;PSMB8,GO_Biological_Process_2018
histone acetylation (GO:0016573),5/71,0.0143772767748093,0.0566411290896128,0,0,3.708133971291866,15.730298556898871,CREBBP;KAT5;TRRAP;WDR5;EP300,GO_Biological_Process_2018
positive regulation of neuron differentiation (GO:0045666),6/98,0.0145273965741726,0.0570559016686256,0,0,3.1959798994974875,13.524488843080768,HEYL;ZEB1;TCF12;TCF4;TCF3;ASCL1,GO_Biological_Process_2018
response to molecule of bacterial origin (GO:0002237),6/98,0.0145273965741726,0.0570559016686256,0,0,3.1959798994974875,13.524488843080768,C4B;JUN;CD40;JUND;JUNB;FOXP1,GO_Biological_Process_2018
response to glucose (GO:0009749),4/47,0.0147699441271843,0.0579191183415781,0,0,4.547209302325581,19.16721915223096,TCF7L2;XBP1;RACK1;SOX4,GO_Biological_Process_2018
cytoskeleton-dependent intracellular transport (GO:0030705),3/26,0.0150719752297302,0.0587414654818736,0,0,6.366583541147132,26.70729719794235,TUBA1B;KIF3B;TUBB,GO_Biological_Process_2018
regulation of transcription regulatory region DNA binding (GO:2000677),3/26,0.0150719752297302,0.0587414654818736,0,0,6.366583541147132,26.70729719794235,RB1;SIN3A;TRAF6,GO_Biological_Process_2018
positive regulation of interferon-beta production (GO:0032728),3/26,0.0150719752297302,0.0587414654818736,0,0,6.366583541147132,26.70729719794235,POLR3A;IRF3;FLOT1,GO_Biological_Process_2018
fat-soluble vitamin metabolic process (GO:0006775),3/26,0.0150719752297302,0.0587414654818736,0,0,6.366583541147132,26.70729719794235,UBE2I;VDR;SUMO2,GO_Biological_Process_2018
axon guidance (GO:0007411),8/158,0.0151482521146474,0.0589484734430851,0,0,2.618989898989899,10.973227537164965,CREB1;KIF3A;SRC;FYN;PIK3R1;HRAS;PTK2;GLI2,GO_Biological_Process_2018
regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle (GO:0051439),5/72,0.0152017704782535,0.0589763808950538,0,0,3.652601653387199,15.291044748076231,PSMB4;PSMD4;CDK2;RPS27A;PSMB8,GO_Biological_Process_2018
regulation of epithelial cell proliferation (GO:0050678),5/72,0.0152017704782535,0.0589763808950538,0,0,3.652601653387199,15.291044748076231,NR4A1;TGFB2;MYC;HRAS;RUNX3,GO_Biological_Process_2018
transmembrane receptor protein tyrosine kinase signaling pathway (GO:0007169),15/396,0.0152652554344462,0.059132534369354,0,0,1.944719956277959,8.13316097150068,SYK;SRC;STAT3;PDGFA;PIK3R1;CBL;PTK2;CD4;POLR2A;LCK;CD8A;POLR2E;FYN;RPS27A;HRAS,GO_Biological_Process_2018
regulation of mitochondrion organization (GO:0010821),4/48,0.0158624665258676,0.06135254910081,0,0,4.443636363636363,18.413538391604988,SREBF1;STAT2;HDAC6;SREBF2,GO_Biological_Process_2018
transcription-coupled nucleotide-excision repair (GO:0006283),5/73,0.0160572848178585,0.0618522980578925,0,0,3.598702638950317,14.868373371352758,POLR2A;POLR2E;EP300;RPS27A;HMGN1,GO_Biological_Process_2018
regulation of B cell apoptotic process (GO:0002902),2/10,0.0164534403871093,0.0618522980578925,0,0,12.181592039800996,50.03248676025085,BCL6;FOXP1,GO_Biological_Process_2018
regulation of chromatin organization (GO:1902275),2/10,0.0164534403871093,0.0618522980578925,0,0,12.181592039800996,50.03248676025085,CDK9;HIRA,GO_Biological_Process_2018
ganglion development (GO:0061548),2/10,0.0164534403871093,0.0618522980578925,0,0,12.181592039800996,50.03248676025085,CTNNB1;ASCL1,GO_Biological_Process_2018
cellular response to thyroid hormone stimulus (GO:0097067),2/10,0.0164534403871093,0.0618522980578925,0,0,12.181592039800996,50.03248676025085,MBD4;KLF9,GO_Biological_Process_2018
regulation of myeloid leukocyte differentiation (GO:0002761),2/10,0.0164534403871093,0.0618522980578925,0,0,12.181592039800996,50.03248676025085,CEBPB;FOXP1,GO_Biological_Process_2018
negative regulation of oxidative stress-induced neuron death (GO:1903204),2/10,0.0164534403871093,0.0618522980578925,0,0,12.181592039800996,50.03248676025085,RACK1;HIF1A,GO_Biological_Process_2018
cell differentiation involved in metanephros development (GO:0072202),2/10,0.0164534403871093,0.0618522980578925,0,0,12.181592039800996,50.03248676025085,STAT1;TCF21,GO_Biological_Process_2018
primary miRNA processing (GO:0031053),2/10,0.0164534403871093,0.0618522980578925,0,0,12.181592039800996,50.03248676025085,SMAD2;SMAD3,GO_Biological_Process_2018
endosomal vesicle fusion (GO:0034058),2/10,0.0164534403871093,0.0618522980578925,0,0,12.181592039800996,50.03248676025085,TGFBRAP1;VPS11,GO_Biological_Process_2018
nuclear mRNA surveillance (GO:0071028),2/10,0.0164534403871093,0.0618522980578925,0,0,12.181592039800996,50.03248676025085,XRN1;DXO,GO_Biological_Process_2018
positive regulation of T cell receptor signaling pathway (GO:0050862),2/10,0.0164534403871093,0.0618522980578925,0,0,12.181592039800996,50.03248676025085,LCK;RELA,GO_Biological_Process_2018
ectoderm development (GO:0007398),2/10,0.0164534403871093,0.0618522980578925,0,0,12.181592039800996,50.03248676025085,ITGAM;ZBTB7B,GO_Biological_Process_2018
negative regulation of stem cell differentiation (GO:2000737),2/10,0.0164534403871093,0.0618522980578925,0,0,12.181592039800996,50.03248676025085,REST;JAG1,GO_Biological_Process_2018
regulation of mitochondrial depolarization (GO:0051900),2/10,0.0164534403871093,0.0618522980578925,0,0,12.181592039800996,50.03248676025085,SRC;RACK1,GO_Biological_Process_2018
poly-N-acetyllactosamine metabolic process (GO:0030309),2/10,0.0164534403871093,0.0618522980578925,0,0,12.181592039800996,50.03248676025085,B3GNT8;B3GNT2,GO_Biological_Process_2018
endothelial tube morphogenesis (GO:0061154),2/10,0.0164534403871093,0.0618522980578925,0,0,12.181592039800996,50.03248676025085,CTNNB1;RBPJ,GO_Biological_Process_2018
regulation of phospholipid metabolic process (GO:1903725),2/10,0.0164534403871093,0.0618522980578925,0,0,12.181592039800996,50.03248676025085,MTMR1;PIK3R1,GO_Biological_Process_2018
telomeric loop disassembly (GO:0090657),2/10,0.0164534403871093,0.0618522980578925,0,0,12.181592039800996,50.03248676025085,TERF1;TERF2,GO_Biological_Process_2018
regulation of protein ubiquitination (GO:0031396),6/101,0.0166413653415034,0.0622535190153486,0,0,3.0945781539275323,12.674970622033213,DAXX;TRAF6;BRCA1;ARRB2;OGT;SOX4,GO_Biological_Process_2018
telomere maintenance via telomere lengthening (GO:0010833),3/27,0.0167069365373214,0.0622535190153486,0,0,6.100997506234414,24.964862561086377,TERT;TERF1;SMG6,GO_Biological_Process_2018
negative regulation of cell-matrix adhesion (GO:0001953),3/27,0.0167069365373214,0.0622535190153486,0,0,6.100997506234414,24.964862561086377,JAG1;SRC;AJAP1,GO_Biological_Process_2018
regulation of autophagy of mitochondrion (GO:1903146),3/27,0.0167069365373214,0.0622535190153486,0,0,6.100997506234414,24.964862561086377,SREBF1;HDAC6;SREBF2,GO_Biological_Process_2018
cellular response to topologically incorrect protein (GO:0035967),3/27,0.0167069365373214,0.0622535190153486,0,0,6.100997506234414,24.964862561086377,DAXX;HSF1;HDAC6,GO_Biological_Process_2018
cellular response to glucose stimulus (GO:0071333),3/27,0.0167069365373214,0.0622535190153486,0,0,6.100997506234414,24.964862561086377,XBP1;RACK1;SOX4,GO_Biological_Process_2018
negative regulation of intracellular signal transduction (GO:1902532),8/161,0.0167840297834925,0.0624493505833164,0,0,2.567241037829273,10.49315477190726,NDUFA13;SRC;STAT1;MDM2;RACK1;ARRB2;ESR1;RELA,GO_Biological_Process_2018
mitotic nuclear division (GO:0140014),5/74,0.0169442712573835,0.0629535333577242,0,0,3.5463659147869677,14.461461292973365,ARHGEF10;HIRA;KIF3B;MYBL2;SMC1A,GO_Biological_Process_2018
protein autoubiquitination (GO:0051865),4/49,0.0170044607751245,0.0629932353314294,0,0,4.344666666666667,17.701386641977688,UBE2D2;TRAF6;MDM2;BRCA1,GO_Biological_Process_2018
lipid homeostasis (GO:0055088),4/49,0.0170044607751245,0.0629932353314294,0,0,4.344666666666667,17.701386641977688,CEBPA;XBP1;VDR;USF2,GO_Biological_Process_2018
ncRNA processing (GO:0034470),10/227,0.0174319955679471,0.0644831812796882,0,0,2.2666027275491825,9.17848973587205,SMAD2;RPS14;SMAD3;PDCD11;RPS18;KRR1;XRN2;RPS6;RPL38;RPS27A,GO_Biological_Process_2018
gland development (GO:0048732),5/75,0.0178631667726884,0.0659822343055037,0,0,3.4955245255997136,14.069536580282076,CEBPA;RARG;XBP1;TCF21;GLI2,GO_Biological_Process_2018
regulation of cellular protein metabolic process (GO:0032268),4/50,0.0181965439550163,0.0671162382108935,0,0,4.25,17.027725280929346,NFKBIA;FOXO3;KLF4;EIF4G1,GO_Biological_Process_2018
cellular response to hydrogen peroxide (GO:0070301),3/28,0.0184372439291193,0.067417795689093,0,0,5.856658354114713,23.3878771764008,HDAC6;RELA;NFE2L2,GO_Biological_Process_2018
negative regulation of response to DNA damage stimulus (GO:2001021),3/28,0.0184372439291193,0.067417795689093,0,0,5.856658354114713,23.3878771764008,KDM1A;MDM2;SNAI2,GO_Biological_Process_2018
regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090092),3/28,0.0184372439291193,0.067417795689093,0,0,5.856658354114713,23.3878771764008,SMAD2;SMAD4;SMAD3,GO_Biological_Process_2018
negative regulation of JNK cascade (GO:0046329),3/28,0.0184372439291193,0.067417795689093,0,0,5.856658354114713,23.3878771764008,HDAC3;NCOR1;TP73,GO_Biological_Process_2018
positive regulation of fibroblast proliferation (GO:0048146),3/28,0.0184372439291193,0.067417795689093,0,0,5.856658354114713,23.3878771764008,MYC;PDGFA;BMI1,GO_Biological_Process_2018
transcription elongation from RNA polymerase I promoter (GO:0006362),3/28,0.0184372439291193,0.067417795689093,0,0,5.856658354114713,23.3878771764008,TBP;POLR2E;UBTF,GO_Biological_Process_2018
positive regulation of apoptotic signaling pathway (GO:2001235),5/76,0.0188143935508859,0.0686981801822163,0,0,3.4461152882205512,13.691874675556612,MOAP1;LCK;RACK1;TP53;PML,GO_Biological_Process_2018
regulation of mitotic cell cycle (GO:0007346),8/165,0.0191581882137749,0.0693718492226389,0,0,2.5013189217010874,9.892779047841213,RB1;RBL2;SMAD3;TAL1;HSF1;MDM2;MEIS2;TP73,GO_Biological_Process_2018
apoptotic process (GO:0006915),10/231,0.0194298509433139,0.0693718492226389,0,0,2.2251188644141764,8.769070366864453,NFKBIA;DAXX;IRF3;MYC;EP300;BRCA1;AHR;RAF1;OGT;IER3,GO_Biological_Process_2018
peptidyl-tyrosine modification (GO:0018212),4/51,0.0194392907508465,0.0693718492226389,0,0,4.15936170212766,16.389794106268308,LCK;SRC;FYN;PTK2,GO_Biological_Process_2018
negative regulation of ubiquitin protein ligase activity (GO:1904667),5/77,0.0197983587529837,0.0693718492226389,0,0,3.398078529657477,13.327794895448424,PSMB4;PSMD4;CDK2;RPS27A;PSMB8,GO_Biological_Process_2018
isotype switching (GO:0045190),2/11,0.0198438924298943,0.0693718492226389,0,0,10.827529021558872,42.442387140796754,MSH6;CD40LG,GO_Biological_Process_2018
positive regulation of endothelial cell apoptotic process (GO:2000353),2/11,0.0198438924298943,0.0693718492226389,0,0,10.827529021558872,42.442387140796754,CD40;CD40LG,GO_Biological_Process_2018
atrial septum morphogenesis (GO:0060413),2/11,0.0198438924298943,0.0693718492226389,0,0,10.827529021558872,42.442387140796754,TGFB2;SOX4,GO_Biological_Process_2018
regulation of histone H3-K9 methylation (GO:0051570),2/11,0.0198438924298943,0.0693718492226389,0,0,10.827529021558872,42.442387140796754,ATRX;BRCA1,GO_Biological_Process_2018
interleukin-27-mediated signaling pathway (GO:0070106),2/11,0.0198438924298943,0.0693718492226389,0,0,10.827529021558872,42.442387140796754,STAT1;STAT3,GO_Biological_Process_2018
replicative senescence (GO:0090399),2/11,0.0198438924298943,0.0693718492226389,0,0,10.827529021558872,42.442387140796754,TERT;TP53,GO_Biological_Process_2018
regulation of histone deacetylation (GO:0031063),2/11,0.0198438924298943,0.0693718492226389,0,0,10.827529021558872,42.442387140796754,NIPBL;TP53,GO_Biological_Process_2018
negative regulation of protein localization to nucleus (GO:1900181),2/11,0.0198438924298943,0.0693718492226389,0,0,10.827529021558872,42.442387140796754,SIN3A;CABP1,GO_Biological_Process_2018
interleukin-2-mediated signaling pathway (GO:0038110),2/11,0.0198438924298943,0.0693718492226389,0,0,10.827529021558872,42.442387140796754,STAT5B;SYK,GO_Biological_Process_2018
negative regulation of protein ubiquitination involved in ubiquitin-dependent protein catabolic process (GO:2000059),2/11,0.0198438924298943,0.0693718492226389,0,0,10.827529021558872,42.442387140796754,PML;TAF1,GO_Biological_Process_2018
positive regulation of leukocyte degranulation (GO:0043302),2/11,0.0198438924298943,0.0693718492226389,0,0,10.827529021558872,42.442387140796754,ITGAM;SYK,GO_Biological_Process_2018
chromatin silencing at rDNA (GO:0000183),2/11,0.0198438924298943,0.0693718492226389,0,0,10.827529021558872,42.442387140796754,MBD2;RRP8,GO_Biological_Process_2018
positive regulation of protein deacetylation (GO:0090312),2/11,0.0198438924298943,0.0693718492226389,0,0,10.827529021558872,42.442387140796754,NIPBL;TP53,GO_Biological_Process_2018
positive regulation of histone deacetylation (GO:0031065),2/11,0.0198438924298943,0.0693718492226389,0,0,10.827529021558872,42.442387140796754,NIPBL;TP53,GO_Biological_Process_2018
negative regulation of cellular senescence (GO:2000773),2/11,0.0198438924298943,0.0693718492226389,0,0,10.827529021558872,42.442387140796754,TERT;TERF2,GO_Biological_Process_2018
negative regulation of cell division (GO:0051782),2/11,0.0198438924298943,0.0693718492226389,0,0,10.827529021558872,42.442387140796754,MYC;E2F7,GO_Biological_Process_2018
cellular response to interleukin-2 (GO:0071352),2/11,0.0198438924298943,0.0693718492226389,0,0,10.827529021558872,42.442387140796754,STAT5B;SYK,GO_Biological_Process_2018
negative regulation of nucleocytoplasmic transport (GO:0046823),2/11,0.0198438924298943,0.0693718492226389,0,0,10.827529021558872,42.442387140796754,CABP1;SOX4,GO_Biological_Process_2018
histone mRNA catabolic process (GO:0071044),2/11,0.0198438924298943,0.0693718492226389,0,0,10.827529021558872,42.442387140796754,UPF1;XRN1,GO_Biological_Process_2018
cellular response to interferon-beta (GO:0035458),2/11,0.0198438924298943,0.0693718492226389,0,0,10.827529021558872,42.442387140796754,NDUFA13;STAT1,GO_Biological_Process_2018
metanephric mesenchyme development (GO:0072075),2/11,0.0198438924298943,0.0693718492226389,0,0,10.827529021558872,42.442387140796754,STAT1;TCF21,GO_Biological_Process_2018
response to thyroid hormone (GO:0097066),2/11,0.0198438924298943,0.0693718492226389,0,0,10.827529021558872,42.442387140796754,MBD4;KLF9,GO_Biological_Process_2018
embryonic hemopoiesis (GO:0035162),2/11,0.0198438924298943,0.0693718492226389,0,0,10.827529021558872,42.442387140796754,KMT2A;TAL1,GO_Biological_Process_2018
interleukin-35-mediated signaling pathway (GO:0070757),2/11,0.0198438924298943,0.0693718492226389,0,0,10.827529021558872,42.442387140796754,STAT1;STAT3,GO_Biological_Process_2018
regulation of chromatin silencing (GO:0031935),2/11,0.0198438924298943,0.0693718492226389,0,0,10.827529021558872,42.442387140796754,HIRA;SIN3A,GO_Biological_Process_2018
regulation of mRNA polyadenylation (GO:1900363),2/11,0.0198438924298943,0.0693718492226389,0,0,10.827529021558872,42.442387140796754,CDK9;HSF1,GO_Biological_Process_2018
spinal cord development (GO:0021510),2/11,0.0198438924298943,0.0693718492226389,0,0,10.827529021558872,42.442387140796754,SOX4;GLI2,GO_Biological_Process_2018
keratan sulfate biosynthetic process (GO:0018146),3/29,0.020263238663993,0.070258777111529,0,0,5.631114521388835,21.95541671987135,B4GALT3;ACAN;B3GNT2,GO_Biological_Process_2018
TRIF-dependent toll-like receptor signaling pathway (GO:0035666),3/29,0.020263238663993,0.070258777111529,0,0,5.631114521388835,21.95541671987135,IRF3;UBE2D2;RPS27A,GO_Biological_Process_2018
lung development (GO:0030324),3/29,0.020263238663993,0.070258777111529,0,0,5.631114521388835,21.95541671987135,CEBPA;TCF21;GLI2,GO_Biological_Process_2018
negative regulation of epithelial cell apoptotic process (GO:1904036),3/29,0.020263238663993,0.070258777111529,0,0,5.631114521388835,21.95541671987135,TCF7L2;GATA2;NFE2L2,GO_Biological_Process_2018
MyD88-dependent toll-like receptor signaling pathway (GO:0002755),3/29,0.020263238663993,0.070258777111529,0,0,5.631114521388835,21.95541671987135,TRAF6;TAB2;RPS27A,GO_Biological_Process_2018
respiratory system development (GO:0060541),3/29,0.020263238663993,0.070258777111529,0,0,5.631114521388835,21.95541671987135,CEBPA;TCF21;GLI2,GO_Biological_Process_2018
response to endoplasmic reticulum stress (GO:0034976),6/106,0.0206197765696137,0.071397729754649,0,0,2.939095477386935,11.408112721321729,JUN;CEBPB;FLOT1;PIK3R1;TP53;ATF3,GO_Biological_Process_2018
